id	sentence	cg_supertags
2045	Ce prix ne concerne que le marché français .	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
2046	Il existe bien des transactions entre les opérateurs de marché en France et en Allemagne mais c' est un système très différent : le marché de gros européen , dont les tarifs varient en permanence .	['np', 'dr(0,dl(0,np,s),np)', 'dl(1,s,s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,dl(0,n,n),dl(0,n,n)),dl(0,n,n))', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,s,s),s)', 'np', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,dl(0,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'let', 'dr(0,dr(0,dl(0,n,n),dl(0,np,s)),np)', 'dr(0,np,n)', 'n', 'dl(0,np,s)', 'dr(0,dl(1,s,s),n)', 'n', 'dl(0,s,txt)']
2047	"Contactée par l' AFP , la Commission de régulation de l' énergie ( CRE ) , l' autorité indépendante garante "" du bon fonctionnement des marchés de l' énergie au bénéfice du consommateur "" , indique que "" le prix du mégawatt à 42 euros est un prix qui bénéficie au consommateur français et uniquement au consommateur dans le cadre de l' accès régulé à l' électricité nucléaire historique [ARENH] , dispositif franco-français et non européen . """	['dr(0,dl(0,np,s_pass),pp_par)', 'dr(0,pp_par,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,dl(0,np,s),np),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'dr(0,dl(0,dl(0,np,s),np),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'let', 'dr(0,dl(0,n,n),n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s))', 'dr(0,dl(0,np,s),s_q)', 'dr(0,s_q,s)', 'let', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s))', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp_a,n)', 'n', 'n', 'dl(0,n,n)', 'dr(0,dl(0,pp,pp),pp)', 'dr(0,pp_a,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,np),np)', 'dr(0,dl(0,np,np),np)', 'np', 'let', 'let', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,s,txt)']
2048	"Comme l' explique la CRE sur son site , le dispositif ARENH , créé par la loi de nouvelle organisation du marché de l' électricité ( NOME ) et en vigueur depuis le 1er juillet 2011 pour 15 ans , permet "" aux fournisseurs alternatifs d' accéder , à un prix régulé , à l' électricité produite par les centrales nucléaires historiques d' EDF en service à la date de promulgation de la loi NOME "" ."	['dr(0,dr(0,s,s),s)', 'dr(0,s,dr(0,s,dia(1,box(1,np))))', 'dr(0,dr(0,s,np),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'let', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'let', 'dr(0,dl(0,n,n),pp_par)', 'dr(0,pp_par,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'dr(0,dl(0,dl(0,n,n),dl(0,n,n)),dl(0,n,n))', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(1,dl(0,n,n),dl(0,n,n)),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'let', 'dr(0,dr(0,dl(0,np,s),dl(0,np,s_inf)),pp_a)', 'let', 'dr(0,pp_a,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s_inf),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'let', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'let', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),pp_par)', 'dr(0,pp_par,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(1,dl(0,n,n),dl(0,n,n)),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'let', 'dl(0,s,txt)']
2049	"EDF confirme de son côté que "" ARENH s' applique seulement en France "" , et que c' est bien dans le cadre de cet "" accès régulé à l' électricité nucléaire historique "" que le groupe "" vend 100 TWh au prix de 42 euros du mégawatt-heure ( MWh ) "" à des fournisseurs alternatifs d' électricité ."	['np', 'dr(0,dl(0,np,s),s_q)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,s_q,s)', 'let', 'np', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),dl(1,s,s))', 'dr(0,dl(1,s,s),n)', 'n', 'let', 'let', 'dr(0,dl(0,s,s),s)', 'dr(0,s_q,s)', 'np', 'dr(0,dl(0,np,s),s_q)', 'dl(1,s,s)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'let', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'let', 'dr(0,s_q,s)', 'dr(0,np,n)', 'n', 'let', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'let', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
2050	Les volumes du dispositif ARENH sont soumis à une limite de 100 TWh sur une année , soit environ 25 % de la production du parc nucléaire historique .	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dr(0,dl(0,np,s_pass),pp_a)', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'let', 'dr(0,dl(0,np,np),np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'dl(0,s,txt)']
2051	"EDF confirme de son côté que "" ARENH s' applique seulement en France "" , et que c' est bien dans le cadre de cet "" accès régulé à l' électricité nucléaire historique "" que le groupe "" vend 100 TWh au prix de 42 euros du mégawatt-heure ( MWh ) "" à des fournisseurs alternatifs d' électricité ."	['np', 'dr(0,dl(0,np,s),s_q)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,s_q,s)', 'let', 'np', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),dl(1,s,s))', 'dr(0,dl(1,s,s),n)', 'n', 'let', 'let', 'dr(0,dl(0,s,s),s)', 'dr(0,s_q,s)', 'np', 'dr(0,dl(0,np,s),s_q)', 'dl(1,s,s)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'let', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'let', 'dr(0,s_q,s)', 'dr(0,np,n)', 'n', 'let', 'dr(0,dr(0,dl(0,np,s),pp),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'let', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
2052	"Les transactions de gaz et de l' électricité "" entre les acteurs de marché situés en France et Allemagne "" et non pas entre "" la France "" et "" l' Allemagne "" , ainsi que le précise la CRE , se font sur un marché de gros européen , où l' énergie est achetée et vendue par les fournisseurs à des prix variés ."	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,dl(0,n,n),dl(0,n,n)),dl(0,n,n))', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'let', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),pp)', 'dr(0,pp,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'dr(0,dl(0,dl(0,n,n),dl(0,n,n)),dl(0,n,n))', 'dr(0,dl(0,n,n),dl(0,n,n))', 'dr(0,dl(0,n,n),dl(0,n,n))', 'dr(0,dl(0,n,n),np)', 'let', 'dr(0,np,n)', 'n', 'let', 'dr(0,dl(0,np,np),np)', 'let', 'dr(0,np,n)', 'n', 'let', 'let', 'dr(0,dl(1,s,s),s_q)', 'dr(0,s_q,s)', 'dr(0,s,dr(0,s,dia(1,box(1,np))))', 'dr(0,dr(0,s,np),np)', 'dr(0,np,n)', 'n', 'let', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'dr(0,n,n)', 'n', 'let', 'dr(0,dl(0,n,n),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dr(0,dl(0,np,s_pass),pp_par)', 'dr(0,dl(0,dr(0,dl(0,np,s),pp),dr(0,dl(0,np,s),pp)),dr(0,dl(0,np,s),pp))', 'dr(0,dl(0,np,s_pass),pp_par)', 'dr(0,pp_par,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,s,txt)']
2053	Les MWh vendus et achetés sur le marché allemand depuis le marché français le sont selon les prix du marché de gros .	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,dr(0,dl(0,n,n),pp),dr(0,dl(0,n,n),pp)),dr(0,dl(0,n,n),pp))', 'dl(0,n,n)', 'dr(0,dl(1,dl(0,n,n),dl(0,n,n)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(1,dl(0,n,n),dl(0,n,n)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dr(0,dl(0,np,s),dia(1,box(1,np))))', 'dr(0,dl(0,np,s),np)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,s,txt)']
2054	Un arrêté gouvernemental mis en avant sur les réseaux sociaux , daté du 22 septembre , autoriserait pour cet hiver des coupures d' électricité pendant la journée .	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),pp)', 'dr(0,pp,n)', 'n', 'dr(0,dl(1,dl(0,n,n),dl(0,n,n)),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'let', 'dr(0,dl(0,n,n),pp_de)', 'dr(0,pp_de,n)', 'dr(0,n,n)', 'n', 'let', 'dr(0,dl(0,np,s),np)', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
2055	Le texte de l' arrêté gouvernemental paru fin septembre ne prévoit pas de coupure de courant mais la possibilité , chez certains clients , de basculer automatiquement sur la nuit l' alimentation de certains gros appareils qui s' enclenchent automatiquement , essentiellement des ballons d' eau chaude à accumulation , comme l' ont expliqué à l' AFP les gestionnaires des réseaux de transport et de distribution d' électricité RTE et Enedis .	['dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'dr(0,dl(1,dl(0,n,n),dl(0,n,n)),n)', 'n', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,np,np),np)', 'dr(0,np,n)', 'n', 'let', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'let', 'dr(0,dl(0,n,n),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),pp)', 'dl(1,s,s)', 'dr(0,pp,np)', 'dr(0,np,n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s))', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dl(1,s,s)', 'dr(0,dl(0,np,np),np)', 'dr(0,np,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'dr(0,dl(1,s,s),s)', 'dr(0,s,dr(0,s,dia(1,box(1,np))))', 'dr(0,dr(0,s,np),dl(0,np,s_ppart))', 'dl(1,s,dl(0,np,s_ppart))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,dl(0,n,n),dl(0,n,n)),dl(0,n,n))', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,dl(0,n,n),dl(0,n,n)),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
2056	"Le client , lui , "" n' est pas amené à réaliser de geste de son côté (...) L'enclenchement des ballons d' eau chaude se fera de manière toujours automatique ."	['dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),np)', 'np', 'let', 'let', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s_pass),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'let', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'cl_r', 'dl(0,cl_r,dl(0,np,s))', 'dl(0,cl_r,dl(0,np,s))', 'n', 'dr(0,dl(0,n,n),dl(0,n,n))', 'dr(0,dl(0,n,n),dl(0,n,n))', 'dl(0,n,n)', 'dl(0,s,txt)']
2057	Ce ne sont pas les clients qui programment leur chauffe-eau .	['np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dl(1,s,s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,np,s))', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
2058	"Le chauffe-eau se mettra automatiquement en route à ce moment -là via Linky "" , a précisé Enedis à propos de l' arrêté ."	['dr(0,np,n)', 'n', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),pp)', 'dl(1,s,s)', 'dr(0,pp,n)', 'n', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(1,s,s),np)', 'np', 'let', 'let', 'dr(0,dr(0,s,np),dl(0,np,s_ppart))', 'dl(1,s,dl(0,np,s_ppart))', 'np', 'dr(0,dl(1,s,s),n)', 'dr(0,n,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dl(0,s,txt)']
2059	"Florian Philippot , le président du mouvement Les Patriotes , s' est , lui , emparé du sujet le 4 octobre en affirmant sur Facebook que "" dès le 15 octobre , on pourra couper votre ballon d' eau chaude à distance , via Linky ! """	['dr(0,np,np)', 'np', 'dr(0,dl(0,np,np),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'cl_r', 'dr(0,dl(0,cl_r,dl(0,np,s)),dl(0,cl_r,dl(0,np,s_ppart)))', 'let', 'np', 'let', 'dr(0,dl(0,cl_r,dl(0,np,s_ppart)),pp_de)', 'dr(0,pp_de,n)', 'n', 'dr(0,dl(1,s,s),n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s_ppres))', 'dr(0,dl(0,np,s_ppres),s_q)', 'dr(0,dl(1,s,s),np)', 'np', 'dr(0,s_q,s)', 'let', 'dr(0,dr(0,s,s),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'let', 'np', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'dr(0,dl(1,s,s),n)', 'n', 'let', 'dr(0,dl(1,s,s),np)', 'np', 'let', 'dl(0,s,txt)']
2060	.	['let']
2061	Publication partagée un peu plus de 400 fois en deux heures .	['n', 'dl(0,n,n)', 'dr(0,dr(0,np,np),n)', 'n', 'dr(0,np,pp_de)', 'dr(0,pp_de,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dl(0,n,txt)']
2062	En tout état de cause , si des coupures proprement dites devaient être décidées , elles ne seraient pas déclenchées via Linky .	['dr(0,dr(0,s,s),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'dr(0,dr(0,s,s),s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),dl(0,n,n))', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),dl(0,np,s_pass))', 'dl(0,np,s_pass)', 'let', 'np', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dr(0,dl(0,np,s),dl(0,np,s_pass))', 'dr(0,dl(0,np,s),dl(0,np,s))', 'dl(0,np,s_pass)', 'dr(0,dl(1,s,s),np)', 'np', 'dl(0,s,txt)']
2063	""" Les coupures exceptionnelles de 2h , si elles devaient êtres mises en oeuvre , le seraient directement via le réseau électrique moyenne tension et non en fonction de l' équipement des compteurs Linky "" , rappelle Enedis ."	['let', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),np)', 'np', 'let', 'dr(0,dl(1,s,s),s)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s_inf))', 'dr(0,dl(0,np,s_inf),dl(0,np,s_pass))', 'dr(0,dl(0,np,s_pass),pp)', 'dr(0,pp,n)', 'n', 'let', 'dr(0,dl(0,np,s),dr(0,dl(0,np,s),dia(1,box(1,np))))', 'dr(0,dl(0,np,s),np)', 'dr(0,dl(1,s,s),dl(1,s,s))', 'dr(0,dl(1,s,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,dl(1,s,s),dl(1,s,s)),dl(1,s,s))', 'dr(0,dl(1,s,s),dl(1,s,s))', 'dr(0,dl(1,s,s),n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dl(0,n,n)', 'let', 'let', 'dr(0,dl(1,s,s),np)', 'np', 'dl(0,s,txt)']
2064	"Alors que la ville de Rennes a lancé le 20 septembre une seconde ligne de métro chiffrée à 1,34 milliard d' euros , l' économiste Philippe Herlin a assuré que le coût de ce projet pour la métropole reviendrait à "" 12.200 euros par usager "" soit "" le prix d' une voiture "" ."	['dr(0,dr(0,s,s),s_q)', 'dr(0,s_q,s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dl(1,s,s),n)', 'dr(0,n,n)', 'n', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),pp_a)', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),n)', 'n', 'let', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),s_q)', 'dr(0,s_q,s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp_a,np)', 'let', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'dr(0,dl(0,np,np),np)', 'let', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'let', 'dl(0,s,txt)']
2065	"L'agglomération rennaise évoque bien un "" coût global "" de 1,342 milliard d' euros pour "" 100.000 voyages attendus chaque jour "" dans la nouvelle ligne du métro , en soulignant que "" le coût à la livraison respecte l' enveloppe initiale "" ."	['dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(0,np,s),np)', 'dl(1,s,s)', 'dr(0,np,n)', 'let', 'n', 'dl(0,n,n)', 'let', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),n)', 'n', 'dr(0,dl(0,np,np),np)', 'let', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dr(0,dl(1,dl(0,n,n),dl(0,n,n)),n)', 'n', 'let', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'dr(0,dl(0,dl(0,np,s),dl(0,np,s)),dl(0,np,s_ppres))', 'dr(0,dl(0,np,s_ppres),s_q)', 'dr(0,s_q,s)', 'let', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),np)', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'let', 'dl(0,s,txt)']
2066	"Alors que la ville de Rennes a lancé le 20 septembre une seconde ligne de métro chiffrée à 1,34 milliard d' euros , l' économiste Philippe Herlin a assuré que le coût de ce projet pour la métropole reviendrait à "" 12.200 euros par usager "" soit "" le prix d' une voiture "" ."	['dr(0,dr(0,s,s),s_q)', 'dr(0,s_q,s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'np', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),np)', 'dr(0,dl(1,s,s),n)', 'dr(0,n,n)', 'n', 'dr(0,np,n)', 'dr(0,n,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'dr(0,dl(0,n,n),pp_a)', 'dr(0,pp_a,np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,np),n)', 'n', 'let', 'dr(0,np,n)', 'n', 'dl(0,n,n)', 'dl(0,n,n)', 'dr(0,dl(0,np,s),dl(0,np,s_ppart))', 'dr(0,dl(0,np,s_ppart),s_q)', 'dr(0,s_q,s)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'dr(0,dl(0,np,s),pp)', 'dr(0,pp_a,np)', 'let', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),n)', 'n', 'let', 'dr(0,dl(0,np,np),np)', 'let', 'dr(0,np,n)', 'n', 'dr(0,dl(0,n,n),np)', 'dr(0,np,n)', 'n', 'let', 'dl(0,s,txt)']
